initial_state,first_control
"[-0.1937061552815857, 0.1696851462325184, 0.020056567401000078, -0.1966041265370192]",0.3801979018960162
[-0.17673764  0.24107798  0.00039615  0.03105355],0.11169218034497858
[-0.15262984  0.25710189  0.00350151  0.07209506],-0.02705917743956453
[-0.12691965  0.24843923  0.01071102  0.05901423],-0.09966205431204299
[-0.10207573  0.22866213  0.01661244  0.03580297],-0.13574569742804984
[-0.07920952  0.20426241  0.02019274  0.01548976],-0.150530769809242
[-0.05878328  0.17857586  0.02174171  0.00072952],-0.15258159672549462
[-0.04092569  0.15339801  0.02181466 -0.00896427],-0.14706253470344652
[-0.02558589  0.12970125  0.02091824 -0.01477602],-0.13722466076424933
[-0.01261577  0.10798469  0.01944063 -0.01783252],-0.12515637532350748
"[0.22806095476956517, -0.2089070624804101, -0.10310771423399301, -0.08568867175518954]",1.0000000098370563
[ 0.20717025 -0.05086564 -0.11167658  0.05690613],1.0000000098823822
[ 0.20208368  0.10200896 -0.10598597  0.1655906 ],1.0000000091520513
[ 0.21228458  0.25362235 -0.08942691  0.28506375],0.9999999762252705
[ 0.23764682  0.40690261 -0.06092053  0.44927294],0.275128841220609
[ 0.27833708  0.43323135 -0.01599324  0.36587004],-0.13469447187160066
[0.32166021 0.39658409 0.02059377 0.23505579],-0.34859401885864716
[0.36131862 0.33149658 0.04409934 0.12275585],-0.4479364508272553
[0.39446828 0.25581625 0.05637493 0.04155143],-0.47867546417914875
[ 0.4200499   0.17920621  0.06053007 -0.01190577],-0.46854742775435976
"[-0.1082885512560571, -0.006828880312024721, 0.081344320269828, -0.1608763241009961]",-0.8822356987533135
[-0.10897144 -0.14535171  0.06525669 -0.3079821 ],-0.3624632849734258
[-0.12350661 -0.19115902  0.03445848 -0.262661  ],-0.07414733023937371
[-0.14262251 -0.19194916  0.00819238 -0.18022222],0.08574239492813657
[-0.16181743 -0.17067789 -0.00982984 -0.10696457],0.16996366963655618
[-0.17888522 -0.13929968 -0.0205263  -0.05258466],0.20813730451407064
[-0.19281519 -0.10441174 -0.02578477 -0.01563241],0.21811573980844487
[-0.20325636 -0.06975028 -0.02734801  0.00787168],0.2111547272851281
[-0.21023139 -0.03740301 -0.02656084  0.0217597 ],0.19451356030768954
[-0.21397169 -0.00845943 -0.02438487  0.02906539],0.17290028481938868
"[-0.15600642216564756, 0.21034520610002716, 0.03328884407682829, -0.22686862295164245]",0.3328109447614154
[-0.1349719   0.27592006  0.01060198  0.0186578 ],0.05376288417934355
[-0.1073799   0.28350632  0.01246776  0.06360314],-0.08581299736437138
[-0.07902926  0.26607833  0.01882808  0.05056999],-0.15478500890406385
[-0.05242143  0.23812854  0.02388508  0.02680787],-0.18524387808734222
[-0.02860858  0.20650174  0.02656586  0.0062396 ],-0.19365333771610488
[-0.0079584   0.17463829  0.02718982 -0.00835337],-0.18924259700053306
[ 0.00950543  0.14432341  0.02635448 -0.01754579],-0.1775398686328769
[ 0.02393777  0.11646453  0.02459991 -0.02264358],-0.1619903038083787
[ 0.03558422  0.09147059  0.02233555 -0.02487608],-0.14477523171003406
"[0.21407777874611783, -0.23451219673375662, -0.023538829195205585, 0.10866850568952241]",-0.13281767411544962
[ 0.19062656 -0.26068226 -0.01267198 -0.01443888],0.01667976720115017
[ 0.16455833 -0.25629268 -0.01411587 -0.03450898],0.09112192278473798
[ 0.13892907 -0.23883536 -0.01756676 -0.02543973],0.12715100937418083
[ 0.11504553 -0.2160681  -0.02011074 -0.01154656],0.142020089924983
[ 9.34387203e-02 -1.91692005e-01 -2.12653942e-02  1.37566794e-04],0.14468314050616995
[ 0.07426952 -0.16758406 -0.02125164  0.00832276],0.14021470465237426
[ 0.05751111 -0.14472355 -0.02041936  0.01342258],0.13168319606964768
[ 0.04303876 -0.12360768 -0.0190771   0.01619903],0.12101634618579192
[ 0.03067799 -0.10445655 -0.0174572   0.01735098],0.10944383961123788
"[-0.23417377601072986, 0.07006521135848387, -0.07953872037973526, -0.12914189592401934]",1.0000000096708233
[-0.22716725  0.22932933 -0.09245291  0.0742525 ],1.0000000097047035
[-0.20423432  0.38224287 -0.08502766  0.23013136],0.9999999964668431
[-0.16601004  0.53435816 -0.06201452  0.40220606],0.3745892442834826
[-0.11257422  0.57615668 -0.02179392  0.35480735],-0.04136519118521439
[-0.05495855  0.55232492  0.01368682  0.24182981],-0.26685131044493726
[2.73941099e-04 4.97417528e-01 3.78697975e-02 1.38066649e-01],-0.3809900967546835
[0.05001569 0.42922313 0.05167646 0.06032166],-0.4277941274741933
[0.09293801 0.35745141 0.05770863 0.00745434],-0.4336160220252937
[ 0.12868315  0.28753992  0.05845406 -0.0259845 ],-0.4150049848988455
"[-0.08330462118021598, -0.17235566424737814, 0.10427253929262058, -0.06618173834910776]",-1.0000000096916886
[-0.10054019 -0.32314674  0.09765437 -0.18779693],-1.0000000091638845
[-0.13285486 -0.47296246  0.07887467 -0.32318791],-0.966002278489411
[-0.18015111 -0.61889056  0.04655588 -0.49486575],-0.1490542495511701
[-0.24204016 -0.62228043 -0.00293069 -0.38929574],0.2846454197409259
[-0.30426821 -0.55998976 -0.04186027 -0.24072067],0.5050284568926318
[-0.36026718 -0.46917302 -0.06593234 -0.11618389],0.6006327052038695
[-0.40718449 -0.36906276 -0.07755072 -0.02737909],0.6217868816965372
[-0.44409076 -0.27003427 -0.08028863  0.03025891],0.5989851622032385
[-0.47109419 -0.1776853  -0.07726274  0.06448811],0.5514160797038472
"[0.07920371387896208, -0.14331316451543696, 0.06707799184457965, 0.0007405643209832391]",-1.0000000081701286
[ 0.0648724  -0.30457492  0.06715205 -0.2381761 ],-0.7099103556290826
[ 0.03441491 -0.41014362  0.04333444 -0.33764967],-0.18398136902781426
[-0.00659946 -0.42454352  0.00956947 -0.26750062],0.10278465466901703
[-0.04905381 -0.39557266 -0.01718059 -0.17161846],0.255311086499139
[-0.08861107 -0.34655005 -0.03434244 -0.091128  ],0.3284316416305407
[-0.12326608 -0.2897137  -0.04345524 -0.03314153],0.35344337530348774
[-0.15223745 -0.23180049 -0.04676939  0.00521369],0.3494076155916863
[-0.1754175  -0.17656087 -0.04624802  0.02876501],0.3283978353245841
[-0.19307359 -0.12600684 -0.04337152  0.04187761],0.29819786340359067
"[-0.10722803067289138, -0.3190428417153033, -0.0010710885501399592, -0.036158483693174204]",-0.34156349838827127
[-0.13913231 -0.37561881 -0.00468694 -0.18025667],0.05809105212384167
[-0.1766942  -0.35947441 -0.0227126  -0.15137263],0.2587196142182372
[-0.21264164 -0.31196783 -0.03784987 -0.08822505],0.3516134153856755
[-0.24383842 -0.25248397 -0.04667237 -0.03221051],0.3831989188699971
[-0.26908682 -0.19069872 -0.04989342  0.00794596],0.3792803969354034
[-0.28815669 -0.13161134 -0.04909883  0.03346595],0.35519777826965354
[-0.30131782 -0.07776517 -0.04575223  0.04782721],0.32044736844051547
[-0.30909434 -0.03032209 -0.04096951  0.05437629],0.28100408776714814
[-0.31212655  0.01036517 -0.03553188  0.05574928],0.24061086324221823
"[-0.1932029527789937, 0.3917432094469254, -0.006057027090159248, 0.09028514101840945]",0.22059830979677444
[-0.15402863  0.42309921  0.00297149  0.15385779],-0.05217664533396522
[-0.11171871  0.40670737  0.01835727  0.12015297],-0.19399404972223142
[-0.07104797  0.36894408  0.03037256  0.07069972],-0.26313191283307064
[-0.03415357  0.3225105   0.03744253  0.02900072],-0.28987926290802296
[-0.00190252  0.27394915  0.04034261 -0.00069931],-0.291425519241761
[ 0.0254924   0.22676569  0.04027268 -0.01984972],-0.2781793120733228
[ 0.04816897  0.18283044  0.0382877  -0.03104961],-0.25669198183541625
[ 0.06645201  0.14307063  0.03518274 -0.03667185],-0.23115478142736454
[ 0.08075908  0.10784715  0.03151556 -0.0385577 ],-0.20424474707774587
"[0.1649557804192629, 0.0008305122207867277, 0.09825695887176696, -0.21818084547882283]",-0.8198373633125751
[ 0.16503883 -0.12196695  0.07643887 -0.28453185],-0.43028996200674624
[ 0.15284214 -0.17754176  0.04798569 -0.23624047],-0.1994494595206734
[ 0.13508796 -0.19774383  0.02436164 -0.16920307],-0.059569392790579434
[ 0.11531358 -0.19846274  0.00744134 -0.1113215 ],0.024742225500484397
[ 0.0954673  -0.18836352 -0.00369081 -0.06784006],0.07378479586491031
[ 0.07663095 -0.17250778 -0.01047482 -0.03723565],0.1000601221548777
[ 0.05938017 -0.15397713 -0.01419839 -0.0165618 ],0.11163021371028724
[ 0.04398246 -0.1346756  -0.01585457 -0.00308215],0.1138283684525542
[ 0.0305149  -0.11576843 -0.01616278  0.00535426],0.11022256694673906
"[-0.2714225606651286, -0.3182992546133575, -0.08731743650429827, -0.23432167669259274]",1.000000009842626
[-0.30325249 -0.15404616 -0.1107496  -0.03751229],1.00000000971263
[-0.3186571   0.00095412 -0.11450083  0.0787574 ],1.0000000093926598
[-0.31856169  0.15213068 -0.10662509  0.1762775 ],1.000000007940966
[-0.30334862  0.30266102 -0.08899734  0.29147719],0.7645862377323199
[-0.27308252  0.41236537 -0.05984962  0.3477755 ],0.28833056476505275
[-0.23184598  0.44128102 -0.02507207  0.27346486],0.01659104103510052
[-0.18771788  0.42956419  0.00227441  0.18274912],-0.1379385323909193
[-0.14476146  0.39727684  0.02054932  0.10758916],-0.2215007096681451
[-0.10503378  0.35527041  0.03130824  0.05289575],-0.2608565781313178
"[0.011479244660368704, -0.16013157161819125, -0.031673153720794656, -0.290187541683911]",1.0000000077595301
[-0.00453391  0.01611659 -0.06069191  0.07293522],0.7665746320948069
[-0.00292225  0.13896359 -0.05339839  0.23143724],0.33323239066036414
[ 0.01097411  0.18274271 -0.03025466  0.21009499],0.09206188258176172
[ 0.02924838  0.18806657 -0.00924516  0.14929144],-0.04358540363472049
[0.04805503 0.1742487  0.00568398 0.09209222],-0.11733823655064579
[0.0654799  0.15126461 0.0148932  0.04854573],-0.15335596373384705
[0.08060637 0.12461244 0.01974778 0.01838756],-0.16607331884643892
[ 0.09306761  0.09743094  0.02158653 -0.00120173],-0.16455984604378168
[ 0.1028107   0.0715108   0.02146636 -0.01313262],-0.15467092756498196
"[-0.19220019429641588, -0.1604913450480447, 0.042091063198581316, 0.01883017927569902]",-1.0000000063920054
[-0.20824933 -0.32811946  0.04397408 -0.29721911],-0.3439620680916957
[-0.24106128 -0.37292572  0.01425217 -0.30153486],0.06721981912828673
[-0.27835385 -0.3501083  -0.01590132 -0.20956749],0.2806824147334448
[-0.31336468 -0.29695869 -0.03685806 -0.11562282],0.3817214530447981
[-0.34306055 -0.23200924 -0.04842035 -0.04351144],0.4165277103065371
[-0.36626147 -0.1650047  -0.05277149  0.00541415],0.41213175343955544
[-0.38276194 -0.10118188 -0.05223008  0.0357249 ],0.38519247040845556
[-0.39288013 -0.04327348 -0.04865759  0.05257335],0.34625631485624864
[-0.39720748  0.00745733 -0.04340025  0.06022632],0.3020435619744678
"[-0.29733435347953646, -0.33492034855484165, -0.06443379217720621, -0.292230708280084]",1.0000000092350065
[-0.33082639 -0.16424795 -0.09365686 -0.02330928],1.0000000067703276
[-0.34725118 -0.00449311 -0.09598779  0.14672318],0.8929095105688366
[-0.34770049  0.13226207 -0.08131547  0.25353515],0.5135895877693243
[-0.33447429  0.20148986 -0.05596196  0.22743714],0.2836413265295453
[-0.3143253   0.23443011 -0.03321824  0.17271212],0.13848997370803526
[-0.29088229  0.24646172 -0.01594703  0.12142196],0.04531485718062231
[-0.26623612  0.24595172 -0.00380484  0.08108205],-0.01433474085675557
[-0.24164095  0.23785231  0.00430337  0.05151043],-0.05171839466782461
[-0.21785572  0.22527128  0.00945441  0.03059573],-0.07410857649838568
"[0.13480326174684587, 0.11763581830911474, -0.08466724635691378, 0.26047582175972034]",0.7929263256150149
[ 0.14656684  0.2370173  -0.05861966  0.35157829],0.26393855031025076
[ 0.17026857  0.26501857 -0.02346183  0.27799263],-0.026849484395899008
[0.19677043 0.24904265 0.00433743 0.18056982],-0.1836325183612297
[0.2216747  0.21228508 0.02239441 0.099284  ],-0.2610074386122949
[0.2429032  0.16695636 0.03232281 0.0408013 ],-0.2901967425102125
[0.25959884 0.11979988 0.03640294 0.00207034],-0.29023628666556783
[ 0.27157883  0.07458507  0.03660997 -0.02181032],-0.2731864905932169
[ 0.27903733  0.03334816  0.03442894 -0.0352373 ],-0.246820149153878
[ 0.28237215 -0.00292782  0.03090521 -0.04160276],-0.21615022056067096
"[-0.219858710788555, 0.21363615919882395, -0.06668677318415984, -0.1692470285947337]",1.0000000097321142
[-0.19849509  0.37372261 -0.08361148  0.06768983],1.0000000093042336
[-0.16112283  0.52637151 -0.07684249  0.24456816],1.000000004798436
[-0.10848568  0.67805155 -0.05238568  0.43560799],0.3364525846647901
[-0.04068053  0.7128754  -0.00882488  0.39435897],-0.15217490240222434
[0.03060701 0.66987678 0.03061102 0.2652267 ],-0.40925039848287736
[0.09759469 0.59146563 0.05713369 0.14415336],-0.5323744398753681
[0.15674125 0.49918712 0.07154903 0.05337852],-0.5754469685841979
[ 0.20665997  0.40461071  0.07688688 -0.00782851],-0.5705228457120819
[ 0.24712104  0.3140776   0.07610403 -0.04584933],-0.5376037042951807
"[0.24653681693527346, -0.3215967244741117, 0.07481865019023691, 0.1939804129134694]",-1.0000000099127297
[ 0.21437714 -0.47754464  0.09421669 -0.01268743],-1.0000000098375001
[ 0.16662268 -0.62546921  0.09294795 -0.15177266],-1.000000009646672
[ 0.10407576 -0.77104068  0.07777068 -0.28808352],-1.0000000087463812
[ 0.02697169 -0.91801964  0.04896233 -0.46509663],-0.545251689643759
[-0.06483027 -0.98735081  0.00245267 -0.51852382],0.21683015826129995
[-0.16356535 -0.9293057  -0.04939971 -0.36738046],0.6099178222675977
[-0.25649592 -0.81471382 -0.08613776 -0.2018666 ],0.794603464427162
[-0.33796731 -0.67845175 -0.10632442 -0.07216515],0.8569224649059588
[-0.40581248 -0.53873594 -0.11354093  0.01672055],0.8468322785349391
"[0.13473440779670132, 0.07351232851585232, 0.07266327839294505, -0.09427244700418336]",-0.7071156012110337
[ 0.14208564 -0.03695632  0.06323603 -0.19249338],-0.3997095976243381
[ 0.13839001 -0.09204793  0.0439867  -0.17533725],-0.21690140302755267
[ 0.12918522 -0.11804768  0.02645297 -0.13259313],-0.10395711799780968
[ 0.11738045 -0.12772774  0.01319366 -0.09199521],-0.033248194445661815
[ 0.10460767 -0.12792095  0.00399414 -0.06015776],0.010631138194015908
[ 0.09181558 -0.12259242 -0.00202164 -0.03704992],0.03699848450427218
[ 0.07955634 -0.1141753  -0.00572663 -0.02095632],0.05181392669635794
[ 0.06813881 -0.10420826 -0.00782226 -0.01006351],0.05902029098451346
[ 0.05771798 -0.09367267 -0.00882861 -0.00288279],0.06127239318405655
"[0.28159590867568823, 0.17534191286098455, -0.08439399693000077, 0.18422470145021835]",1.0000000077447027
[ 0.2991301   0.33139218 -0.06597153  0.36768929],0.537418849375629
[ 0.33226932  0.4054294  -0.0292026   0.39120914],-0.006054525996176978
[0.37281226 0.38914401 0.00991832 0.27895017],-0.2914395390845965
[0.41172666 0.33172905 0.03781333 0.15968299],-0.43043671989630583
[0.44489956 0.25754569 0.05378163 0.06682232],-0.4831489355668728
[0.47065413 0.17939771 0.06046386 0.00316637],-0.4845886255099605
[ 0.4885939   0.10419645  0.0607805  -0.03675179],-0.45628313168867124
[ 0.49901355  0.03559443  0.05710532 -0.05939328],-0.41185599972322434
[ 0.50257299 -0.02466455  0.051166   -0.07017674],-0.3600004414417401
"[-0.19521228015286074, -0.3821369493510399, -0.10482921274231154, 0.1591557800594865]",0.5971900944733943
[-0.23342598 -0.29463375 -0.08891363  0.12114718],0.5484063383437071
[-0.26288935 -0.21333775 -0.07679892  0.10660804],0.48671054053102425
[-0.28422313 -0.14149938 -0.06613811  0.09809913],0.42248262911023027
[-0.29837306 -0.07979547 -0.0563282   0.09036609],0.3604782973304009
[-0.30635261 -0.02786476 -0.04729159  0.08222763],0.3029067480809857
[-0.30913909  0.01506978 -0.03906883  0.07373225],0.2507247220631983
[-0.30763211  0.04993417 -0.0316956   0.06520161],0.20422610086889706
[-0.30263869  0.07768143 -0.02517544  0.05693757],0.16333716583002925
[-0.29487055  0.09923293 -0.01948168  0.04915408],0.12777853089930052
"[0.08230064460345049, -0.005516695334590593, -0.0764611781753343, 0.2572775091766008]",0.4853700980425714
[ 0.08174898  0.06238592 -0.05073343  0.23975652],0.21447392940826046
[ 0.08798757  0.08668081 -0.02675778  0.17622084],0.05739390132222965
[ 0.09665565  0.08838508 -0.00913569  0.11493203],-0.032736329505460134
[0.10549416 0.07838303 0.00235751 0.06754166],-0.08174612587723734
[0.11333246 0.06272518 0.00911168 0.03416464],-0.10503211028197657
[0.11960498 0.0449243  0.01252814 0.01197508],-0.11227142642740068
[ 0.12409741  0.0270445   0.01372565 -0.00204232],-0.10973002758225053
[ 0.12680186  0.01027224  0.01352142 -0.0103568 ],-0.10151494731364964
[ 0.12782908 -0.00475586  0.01248574 -0.0148104 ],-0.0903166211707595
"[-0.2596349800868615, 0.3133521836270686, 0.002702179989119133, -0.2026874829307351]",0.8224329868204421
[-0.22829976  0.45788978 -0.01756657  0.16535897],0.24424381119012514
[-0.18251078  0.48926417 -0.00103067  0.20078214],-0.06011369697042425
[-0.13358437  0.46915539  0.01904754  0.1479791 ],-0.22056729847474843
[-0.08666883  0.42560904  0.03384545  0.08575668],-0.2997283122066737
[-0.04410792  0.37241924  0.04242112  0.03567187],-0.33085415254664596
[-0.006866    0.31683109  0.04598831  0.00059803],-0.3331631029188383
[ 0.02481711  0.26278838  0.04604811 -0.02187299],-0.31844367821093295
[ 0.05109595  0.21242123  0.04386081 -0.03500714],-0.2941784754228838
[ 0.07233807  0.16679752  0.0403601  -0.04163905],-0.2651802056970996
"[-0.08525691697186336, -0.38716588675343405, 0.03037706823760801, 0.08493562513967251]",-1.000000008641086
[-0.12397351 -0.55379968  0.03887063 -0.25732656],-0.6244866511468229
[-0.17935347 -0.64686208  0.01313798 -0.3948139 ],0.04819059931029523
[-0.24403968 -0.62281636 -0.02634342 -0.3025074 ],0.39577157690846615
[-0.30632132 -0.54657142 -0.05659415 -0.17639553],0.5630151383982402
[-0.36097846 -0.44939529 -0.07423371 -0.07205174],0.6255228805226904
[-0.40591799 -0.3473389  -0.08143888  0.0012829 ],0.6263053278454727
[-0.44065188 -0.24892364 -0.08131059  0.04786249],0.5913918713859732
[-0.46554424 -0.15861251 -0.07652434  0.07449257],0.5371067143140462
[-0.48140549 -0.07853472 -0.06907509  0.08725995],0.47382350364483555
"[-0.23249550948880043, -0.0651040948262353, 0.0003878577049041543, -0.18259685803043313]",0.3300030706941632
[-0.23900592 -0.00382097 -0.01787183 -0.02840581],0.23355383870976987
[-0.23938802  0.03393152 -0.02071241  0.02221369],0.17515277956198744
[-0.23599486  0.05962032 -0.01849104  0.03570882],0.13402446899759718
[-0.23003283  0.07795822 -0.01492016  0.03626486],0.10219054839872244
[-0.22223701  0.09112946 -0.01129367  0.03264955],0.07637566438670393
[-0.21312406  0.10033721 -0.00802872  0.02800761],0.05505454649329094
[-0.20309034  0.10637391 -0.00522796  0.02343492],0.03737353079403442
[-0.19245295  0.10983498 -0.00288446  0.0192831 ],0.02275528039749763
[-0.18146945  0.11120187 -0.00095616  0.01563582],0.010752415061565827
"[0.16980972771145797, 0.18358262762894384, 0.06295489770730246, 0.19002361445993216]",-1.0000000084093776
[ 0.18816799  0.01526927  0.08195726 -0.07662344],-0.9532061275484298
[ 0.18969492 -0.13639433  0.07429492 -0.25508657],-0.489279332282734
[ 0.17605548 -0.20300391  0.04878626 -0.23964061],-0.2218074776637033
[ 0.15575509 -0.22659327  0.0248222  -0.1791123 ],-0.06273080009661988
[ 0.13309577 -0.22723876  0.00691097 -0.11991915],0.031945772471455976
[ 0.11037189 -0.21544797 -0.00508095 -0.07350745],0.08648478370218764
[ 0.08882709 -0.19716202 -0.01243169 -0.04023199],0.11540209379494973
[ 0.06911089 -0.17591656 -0.01645489 -0.01756383],0.12788425652114774
[ 0.05151924 -0.15386391 -0.01821127 -0.00273308],0.1299405523976906
"[9.333070396622123e-05, -0.3236815321213172, -0.05124754719177669, -0.25525836047763256]",1.0000000074588602
[-0.03227482 -0.149689   -0.07677338  0.05426905],0.8514632065916543
[-0.04724372 -0.01269017 -0.07134648  0.20876031],0.46886441825043257
[-0.04851274  0.05370943 -0.05047045  0.20001089],0.2466669197216168
[-0.0431418   0.08408521 -0.03046936  0.15232494],0.11270776093889344
[-0.03473328  0.09490067 -0.01523686  0.10472646],0.031125919747848518
[-0.02524321  0.09475936 -0.00476422  0.06704674],-0.017760898553788016
[-0.01576727  0.08853233  0.00194046  0.0398053 ],-0.04568800925806053
[-0.00691404  0.07913365  0.00592099  0.02105804],-0.060068483412742096
[0.00099933 0.06835564 0.00802679 0.00861314],-0.06574933711746905
"[0.07236217150785362, 0.443071594945864, -0.0726746860997045, 0.16995886776852492]",1.0000000085006033
[ 0.11666933  0.59738175 -0.0556788   0.37778491],0.5829500317519463
[ 0.17640751  0.67760677 -0.01790031  0.44199549],-0.07603722236839479
[0.24416818 0.64666601 0.02629924 0.32078112],-0.41927220041276975
[0.30883478 0.56570279 0.05837735 0.18276296],-0.5846659618364182
[0.36540506 0.464719   0.07665365 0.0732666 ],-0.6456917533713843
[ 0.41187696  0.35936387  0.08398031 -0.00238818],-0.6448310144693667
[ 0.44781335  0.2580411   0.08374149 -0.05001201],-0.6080831086493789
[ 0.47361746  0.16517935  0.07874029 -0.07706474],-0.5518663623073696
[ 0.4901354   0.08289106  0.07103382 -0.08993088],-0.4866543069443706
